Historisation des commentaires ICS indiqué par couple Article-Source;;;;;;;;
Ne pas toucher au contenu de cet onglet;;;;;;;;
ARTICLE;SOURCE;Description;Family code;Group code;COMMENTAIRE;DATE_LOG;OWNER;ARTICLE_SOURCE
H4000A7125B02;10006784;TRANS LNPN 2N5666 DIE;12;01;tenue en dose réduite !!;27/06/2016 09:32;Etienne VAN WYNENDAELE;H4000A7125B021000678401
H4000A7125B02;10006784;TRANS LNPN 2N5666 DIE;12;01;"tenue en dose réduite !!
Modif à  30 krad";27/06/2016 09:33;Etienne VAN WYNENDAELE;H4000A7125B021000678401
H3409A9771LOT;10012225;CWR11 2.2uF 10% 35V;01;03;Limitation utilisation? [MB]: OK;29/06/2016 09:48;Didier FRANZ;H3409A9771LOT1001222503
H3409A9771LOT;10012226;CWR11 2.2uF 10% 35V;01;03;Limitation utilisation? [MB]: OK;29/06/2016 09:48;Didier FRANZ;H3409A9771LOT1001222602
H3507A3257LOT;10011643;R RWR80 2R21 1% 2W 50ppm;10;02;OK - remplacée par une valeur différente, mise dans la PACL. TCR OK pour cette nouvelle valeur (1.21Ohm).;29/06/2016 09:48;Didier FRANZ;H3507A3257LOT1001164301
H3507A3260LOT;10011646;R RWR80 4R75 1% 2W 50ppm;10;02;OK;29/06/2016 09:48;Didier FRANZ;H3507A3260LOT1001164601
H3507A3260LOT;10011646;R RWR80 4R75 1% 2W 50ppm;10;02;OK;29/06/2016 09:48;Didier FRANZ;H3507A3260LOT1001164602
H3538A6400LOS;10014646;RM2010 22R0 20% .8W UNTR;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3538A6400LOS1001464602
H3538A6401LOS;10014647;RM2010 1R00 20% .8W UNTR;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3538A6401LOS1001464701
H3538A6402LOS;10014648;RM2010 5R60 20% .8W UNTR;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3538A6402LOS1001464802
H3538A6403LOS;10014649;RM2010 10R0 20% .8W UNTR;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3538A6403LOS1001464902
H3538A6408LOT;10014654;RM2010 2R20 20% .8W UNTR;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3538A6408LOT1001465402
H3568A2809LOS;10010986;RM0705 2M21 0W15 100PPM 1;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A2809LOS1001098601
H3568A2809LOS;10010986;RM0705 2M21 0W15 100PPM 1;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A2809LOS1001098602
H3568A2811LOT;10010989;RM0805 0W15 100PPM 1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A2811LOT1001098901
H3568A2811LOT;10010989;RM0805 0W15 100PPM 1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A2811LOT1001098902
H3568A6000LOT;10011125;RM1010 1R00 0W5 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A6000LOT1001112502
H3568A6000LOT;10011126;RM1010 1R00 0W5 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A6000LOT1001112602
H3568A6000LOT;10011125;RM1010 1R00 0W5 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A6000LOT1001112503
H3568A6000LOT;10011126;RM1010 1R00 0W5 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A6000LOT1001112603
H3568A9017LOT;10022464;RM1206 1R50 1%.25W 100PPM;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9017LOT1002246402
H3568A9017LOT;10022465;RM1206 1R50 1%.25W 100PPM;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9017LOT1002246502
H3568A9017LOT;10022464;RM1206 1R50 1%.25W 100ppm;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9017LOT1002246403
H3568A9017LOT;10022465;RM1206 1R50 1%.25W 100ppm;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9017LOT1002246503
H3568A9080LOT;10000817;R 1206 6.81 Ohm 1% SN;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9080LOT1000081701
H3568A9080LOT;10000818;R 1206 6.81 Ohm 1% SN;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9080LOT1000081801
H3568A9080LOT;10000819;R 1206 6.81 Ohm 1% SN;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9080LOT1000081902
H3568A9080LOT;10000819;R 1206 6.81 Ohm 1% SN;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9080LOT1000081903
H3568A9584LOT;10011373;RM1206 1M21 0W25 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9584LOT1001137301
H3568A9584LOT;10011374;RM1206 1M21 0W25 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9584LOT1001137401
H3568A9584LOT;10011373;RM1206 1M21 0W25 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9584LOT1001137302
H3568A9584LOT;10011374;RM1206 1M21 0W25 100PPM1%;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3568A9584LOT1001137402
H3578A0218LOT;10020256;RM2010 5R60 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0218LOT1002025600
H3578A0218LOT;10020257;RM2010 5R60 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0218LOT1002025700
H3578A0218LOT;10020256;RM2010 5R60 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0218LOT1002025601
H3578A0218LOT;10020257;RM2010 5R60 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0218LOT1002025701
H3578A0224LOT;10020262;RM2010 10R0 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0224LOT1002026200
H3578A0224LOT;10020263;RM2010 10R0 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0224LOT1002026300
H3578A0224LOT;10020262;RM2010 10R0  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0224LOT1002026201
H3578A0224LOT;10020263;RM2010 10R0  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0224LOT1002026301
H3578A023618552;10020450;RM2010 33R0 0W8 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0236185521002045000
H3578A023618552;10020451;RM2010 33R0 0W8 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0236185521002045100
H3578A023618552;10020450;RM2010 33R0 0W8 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0236185521002045001
H3578A023618552;10020451;RM2010 33R0 0W8 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0236185521002045101
H3578A024818552;10020266;RM2010 100R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0248185521002026600
H3578A024818552;10020267;RM2010 100R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0248185521002026700
H3578A024818552;10020266;RM2010 100R  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0248185521002026601
H3578A024818552;10020267;RM2010 100R  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0248185521002026701
H3578A0252LOT;10020268;RM2010 150R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0252LOT1002026800
H3578A0252LOT;10020269;RM2010 150R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0252LOT1002026900
H3578A0252LOT;10020268;RM2010 150R  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0252LOT1002026801
H3578A0252LOT;10020269;RM2010 150R  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0252LOT1002026901
H3578A0260LOT;10020272;RM2010 330R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0260LOT1002027200
H3578A0260LOT;10020273;RM2010 330R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0260LOT1002027300
H3578A0260LOT;10020272;RM2010 330R 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0260LOT1002027201
H3578A0260LOT;10020273;RM2010 330R 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0260LOT1002027301
H3578A026418552;10020274;RM2010 470R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0264185521002027400
H3578A026418552;10020275;RM2010 470R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0264185521002027500
H3578A026418552;10020274;RM2010 470R  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0264185521002027401
H3578A026418552;10020275;RM2010 470R  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0264185521002027501
H3578A0268LOT;10020278;RM2010 680R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0268LOT1002027800
H3578A0268LOT;10020279;RM2010 680R 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0268LOT1002027900
H3578A0268LOT;10020278;RM2010 680R 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0268LOT1002027801
H3578A0268LOT;10020279;RM2010 680R 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0268LOT1002027901
H3578A027218552;10020280;RM2010 1K00 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0272185521002028000
H3578A027218552;10020281;RM2010 1K00 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0272185521002028100
H3578A027218552;10020280;RM2010 1K00  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0272185521002028001
H3578A027218552;10020281;RM2010 1K00  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0272185521002028101
H3578A0276LOT;10020284;RM2010 1K50 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0276LOT1002028400
H3578A0276LOT;10020285;RM2010 1K50 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0276LOT1002028500
H3578A0276LOT;10020284;RM2010 1K50 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0276LOT1002028401
H3578A0276LOT;10020285;RM2010 1K50 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0276LOT1002028501
H3578A0280LOT;10020286;RM2010 2K20 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0280LOT1002028600
H3578A0280LOT;10020287;RM2010 2K20 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0280LOT1002028700
H3578A0280LOT;10020286;RM2010 2K20  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0280LOT1002028601
H3578A0280LOT;10020287;RM2010 2K20  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0280LOT1002028701
H3578A028818552;10020290;RM2010 4K70 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0288185521002029000
H3578A028818552;10020291;RM2010 4K70 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0288185521002029100
H3578A028818552;10020290;RM2010 4K70 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0288185521002029001
H3578A028818552;10020291;RM2010 4K70 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0288185521002029101
H3578A0292LOT;10020292;RM2010 6K80 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0292LOT1002029200
H3578A0292LOT;10020293;RM2010 6K80 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0292LOT1002029300
H3578A0292LOT;10020292;RM2010 6K80 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0292LOT1002029201
H3578A0292LOT;10020293;RM2010 6K80 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0292LOT1002029301
H3578A0296LOT;10020294;RM2010 10K0 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0296LOT1002029400
H3578A0296LOT;10020295;RM2010 10K0 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0296LOT1002029500
H3578A0296LOT;10020294;RM2010 10K0 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0296LOT1002029401
H3578A0296LOT;10020295;RM2010 10K0 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0296LOT1002029501
H3578A0320LOT;10020298;RM2010 100K 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0320LOT1002029800
H3578A0320LOT;10020299;RM2010 100K 0W6 100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0320LOT1002029900
H3578A0320LOT;10020298;RM2010 100K  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0320LOT1002029801
H3578A0320LOT;10020299;RM2010 100K  100PPM5%0;10;09;[MB:OK];29/06/2016 09:48;Didier FRANZ;H3578A0320LOT1002029901
H3901A0547LOT;10022431;MCM5817-2M 24MHZ;40;03;A.SH: OK;29/06/2016 09:48;Didier FRANZ;H3901A0547LOT1002243104
H3901A0547LOT;10022431;MCM5817-2M 24MHZ;40;03;A.SH: OK;29/06/2016 09:48;Didier FRANZ;H3901A0547LOT1002243105
H3901A0547LOT;10022431;MCM5817-2M 24MHZ;40;03;A.SH: OK;29/06/2016 09:48;Didier FRANZ;H3901A0547LOT1002243106
H4000A0951LOT;10006804;TRANS IRHM9260 TO254;12;06;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A0951LOT1000680400
H4000A0951LOT;10006804;TRANS IRHM9260 TO254;12;06;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A0951LOT1000680401
H4000A3018LOT;10006846;TRANS IRHLG77110 RDS<350;12;05;[S.VDM ] Stock suffisant ?;29/06/2016 09:48;Didier FRANZ;H4000A3018LOT1000684601
H4000A903418552;10018493;TRANS LNPN 2N3700 SOC3 AU;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9034185521001849301
H4000A903418552;10018493;TRANS LNPN 2N3700 SOC3 AU;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9034185521001849302
H4000A903418552;10018493;TRANS LNPN 2N3700 SOC3 Au;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9034185521001849303
H4000A904118552;10006780;TRANS LPNP 2N5401 SOC3 AU;12;02;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9041185521000678000
H4000A904118552;10006780;TRANS LPNP 2N5401 SOC3 Au;12;02;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9041185521000678002
H4000A904118552;10006780;TRANS LPNP 2N5401 SOC3 Au;12;02;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9041185521000678003
H4000A904218552;10006781;TRANS LNPN 2N5551 SOC3 Au;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9042185521000678102
H4000A904218552;10006781;TRANS LNPN 2N5551 SOC3 Au;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9042185521000678104
H4000A904218552;10006781;TRANS LNPN 2N5551 SOC3 Au;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9042185521000678105
H4000A9046LOT;10006749;TRANS LNPN 2N2369 SOC3 SN;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9046LOT1000674900
H4000A9046LOT;10006749;TRANS LNPN 2N2369 SOC3 SN;12;01;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4000A9046LOT1000674901
H4001A0056LOT;10015783;OPTO HCPL560K 1CH DIP8 SN;18;01;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H4001A0056LOT1001578301
H4001A0056LOT;10015783;OPTO HCPL560K 1CH DIP8 SN;18;01;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H4001A0056LOT1001578302
H4001A0056LOT;10015783;OPTO HCPL560K 1CH DIP8 SN;18;01;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H4001A0056LOT1001578303
H4001A0056LOT;10015783;OPTO HCPL560K 1CH DIP8 SN;18;01;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H4001A0056LOT1001578304
H4001A0067LOT;10015786;OPTO OLS249 LCC6 Au;18;01;Limitation utilisation? [NP]:  Ok pour utilisation, statut lim dut à une electrical note (10099606). Un dipole RC en sortie du transitor a prévoir (normalement déjà intégré au design? - OUI --> OK;29/06/2016 09:48;Didier FRANZ;H4001A0067LOT1001578603
H4001A0067LOT;10015786;OPTO OLS249 LCC6 Au;18;01;Limitation utilisation? [NP]:  Ok pour utilisation, statut lim dut à une electrical note (10099606). Un dipole RC en sortie du transitor a prévoir (normalement déjà intégré au design? - OUI --> OK;29/06/2016 09:48;Didier FRANZ;H4001A0067LOT1001578604
H4001A0067LOT;10015786;OPTO OLS249 LCC6 Au;18;01;Limitation utilisation? [NP]:  Ok pour utilisation, statut lim dut à une electrical note (10099606). Un dipole RC en sortie du transitor a prévoir (normalement déjà intégré au design? - OUI --> OK;29/06/2016 09:48;Didier FRANZ;H4001A0067LOT1001578606
H4052A2020LOT;10005642;IC FFLOP HCC4013B FP14 SN;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2020LOT1000564203
H4052A2058LOT;10020375;HCC4041UBK FP14;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2058LOT1002037500
H4052A2058LOT;10020375;HCC4041UBK FP14;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2058LOT1002037501
H4052A2060LOT;10020376;HCC4093BK FP14;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2060LOT1002037601
H4052A2060LOT;10020376;HCC4093BK FP14;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2060LOT1002037602
H4052A2084LOT;10020379;HCC40109BK;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2084LOT1002037900
H4052A2084LOT;10020380;HCC40109BK;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2084LOT1002038000
H4052A2084LOT;10020380;HCC40109BK;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A2084LOT1002038001
H4052A3016LOT;10022450;IC MOS DRIVER HS4423 FP16;08;69;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4052A3016LOT1002245000
H4052A3016LOT;10022450;IC MOS DRIVER HS4423 FP16;08;69;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4052A3016LOT1002245001
H4052A4551LOT;10022458;54LVC14AW FP14;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A4551LOT1002245801
H4052A4551LOT;10022458;54LVC14AW FP14;08;80;A.SH: OK, Qualifié;29/06/2016 09:48;Didier FRANZ;H4052A4551LOT1002245803
H4063A0091LOT;10012677;IC OP AMP RH27 FP10 SN;08;50;[S.VDM ] Alerte en cours (PPU MK3). NDS: SWOT PCDU pas concerné (hors périmètre);29/06/2016 09:48;Didier FRANZ;H4063A0091LOT1001267702
H4063A0091LOT;10012677;IC OP AMP RH27 FP10 SN;08;50;[S.VDM ] Alerte en cours (PPU MK3). NDS: SWOT PCDU pas concerné (hors périmètre);29/06/2016 09:48;Didier FRANZ;H4063A0091LOT1001267703
H4063A0091LOT;10012677;IC OP AMP RH27 FP10 SN;08;50;[S.VDM ] Alerte en cours (PPU MK3). NDS: SWOT PCDU pas concerné (hors périmètre);29/06/2016 09:48;Didier FRANZ;H4063A0091LOT1001267704
H4063A0092LOT;10018461;UT63M143 FP24 Au;08;56;A. SH: OK;29/06/2016 09:48;Didier FRANZ;H4063A0092LOT1001846104
H4063A0092LOT;10018461;UT63M143 FP24 Au;08;56;A. SH: OK;29/06/2016 09:48;Didier FRANZ;H4063A0092LOT1001846105
H4067A5055LOT;10022443;M65609EV-40 FP32;08;20;ACC: OK;29/06/2016 09:48;Didier FRANZ;H4067A5055LOT1002244300
H4068A0132LOT;10016337;IC PWM ISL78843ASRH FP8;08;69;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4068A0132LOT1001633702
H4068A0132LOT;10016337;IC PWM ISL78843ASRH FP8;08;69;[S.VDM ] OK;29/06/2016 09:48;Didier FRANZ;H4068A0132LOT1001633703
H4404A8048LOT;10020054;XFMR PULSE SMQ1553-70;14;02;[MB: OK, mais nouvelle spec d'achat depuis l'alerte sur la vertsion 5V -> ajout du X-ray et précap];29/06/2016 09:48;Didier FRANZ;H4404A8048LOT1002005402
H4404A8048LOT;10020054;XFMR PULSE SMQ1553-70;14;02;[MB: OK, mais nouvelle spec d'achat depuis l'alerte sur la vertsion 5V -> ajout du X-ray et précap];29/06/2016 09:48;Didier FRANZ;H4404A8048LOT1002005404
H4500A9313LOT;10005633;SELF MSCI20K 2.2UH 10%;07;01;[MB: OK];29/06/2016 09:48;Didier FRANZ;H4500A9313LOT1000563300
H4604A0639LOT;10000179;CONN KNC 160 22 30 121 S;02;03;OK - voir mail Jean Lacrosse;29/06/2016 09:48;Didier FRANZ;H4604A0639LOT1000017900
H5601A1951LOT;10005654;1N6331US D5D SnPb 20V;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A1951LOT1000565403
H5601A1951LOT;10524869;1N6331US D5D SnPb 20V;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A1951LOT1052486900
H5601A2401LOT;10007161;1N4615UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2401LOT1000716102
H5601A2401LOT;10007161;1N4615UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2401LOT1000716103
H5601A2408LOS;10007154;1N4622UR-1 DO213AA 3V9;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2408LOS1000715403
H5601A2408LOS;10007154;1N4622UR-1 DO213AA 3V9;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2408LOS1000715404
H5601A241418552;10007209;1N4099UR-1 6V8 DO213AA;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2414185521000720901
H5601A241418552;10007209;1N4099UR-1 6V8 DO213AA;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2414185521000720902
H5601A241418552;10007209;1N4099UR-1 6V8 DO213AA;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2414185521000720903
H5601A2424LOT;10505583;1N4109UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2424LOT1050558304
H5601A2424LOT;10521923;1N4109UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2424LOT1052192301
H5601A2424LOT;10505583;1N4109UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2424LOT1050558305
H5601A2424LOT;10521923;1N4109UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2424LOT1052192302
H5601A2425LOT;10007184;1N4110UR-1 DO213AA Sn;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2425LOT1000718402
H5601A2425LOT;10007184;1N4110UR-1 DO213AA Sn;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2425LOT1000718403
H5601A2427LOT;10007186;1N4112UR-1 DO213AA Sn;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2427LOT1000718602
H5601A2427LOT;10007186;1N4112UR-1 DO213AA Sn;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2427LOT1000718603
H5601A2433LOT;10007188;1N4118UR-1 27V DO213AA;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2433LOT1000718801
H5601A2433LOT;10007188;1N4118UR-1 27V DO213AA;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;H5601A2433LOT1000718802
JANS1N4106UR1;10005641;1N4106UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;JANS1N4106UR11000564101
JANS1N4106UR1;10005641;1N4106UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;JANS1N4106UR11000564102
JANS1N4625UR1;10005669;1N4625UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;JANS1N4625UR11000566902
JANS1N4625UR1;10005669;1N4625UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;JANS1N4625UR11000566903
JANS1N4626UR1;10005659;1N4626UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;JANS1N4626UR11000565901
JANS1N4626UR1;10005659;1N4626UR-1 DO213AA SnPb;04;03;[NP]: Ok;29/06/2016 09:48;Didier FRANZ;JANS1N4626UR11000565902
JANS1N6642US;10014811;1N6642US D5D SnPb 50V;04;01;Limitation utilisation? [NP]: Ok pour utilisation, statut lim dut à une electrical note;29/06/2016 09:48;Didier FRANZ;JANS1N6642US1001481102
JANS1N6642US;10504467;1N6642US D5D SnPb 50V;04;01;Limitation utilisation? [NP]: Ok pour utilisation, statut lim dut à une electrical note;29/06/2016 09:48;Didier FRANZ;JANS1N6642US1050446702
JANS1N6642US;10014811;1N6642US D5D SnPb 50V;04;01;Limitation utilisation? [NP]: Ok pour utilisation, statut lim dut à une electrical note;29/06/2016 09:48;Didier FRANZ;JANS1N6642US1001481103
JANS1N6642US;10504467;1N6642US D5D SnPb 50V;04;01;Limitation utilisation? [NP]: Ok pour utilisation, statut lim dut à une electrical note;29/06/2016 09:48;Didier FRANZ;JANS1N6642US1050446703
